0.468,
0.500,
0.513,
0.349,
0.347,
0.391,
0.392,
0.398,
0.393,
0.326,
0.346,
0.402,
0.474,
0.508,
0.511,
0.506,
0.532,
0.357,
0.308,
0.319,
0.390,
0.374,
0.349,
0.386,
0.377,
0.519,
0.510,
0.504,
0.478,
0.509,
0.509,
0.506,
0.475,
0.372,
0.480,
0.384,
0.385,
0.388,
0.383,
0.388,
0.387,
0.385,
0.384,
0.380,
0.378,
0.380,
0.382,
0.381,
0.376,
0.372,
0.382,
0.332,
0.474,
0.509,
0.383,
0.516,
0.479,
0.510,
0.508,
0.383,
0.483,
0.382,
0.384,
0.385,
0.484,
0.455,
0.413,
0.386,
0.481,
0.507,
0.506,
0.515,
0.486,
0.417,
0.514,
0.365,
0.485,
0.506,
0.510,
0.383,
0.384,
0.380,
0.334,
0.392,
0.484,
0.508,
0.504,
0.423,
0.486,
0.507,
0.507,
0.508,
0.486,
0.507,
0.507,
0.506,
0.483,
0.512,
0.505,
0.506,
0.489,
0.501,
0.509,
0.509,
0.508,
0.506,
0.505,
0.508,
0.373,
0.383,
0.384,
0.380,
0.489,
0.477,
0.480,
0.508,
0.474,
0.506,
0.506,
0.514,
0.511,
0.509,
0.507,
0.506,
0.509,
0.506,
0.507,
0.505,
0.510,
0.507,
0.505,
0.505,
0.508,
0.507,
0.508,
0.415,
0.494,
0.507,
0.507,
0.507,
0.493,
0.509,
0.506,
0.505,
0.490,
0.481,
0.507,
0.505,
0.490,
0.508,
0.504,
0.512,
0.509,
0.506,
0.515,
0.508,
0.512,
0.505,
0.505,
0.505,
0.510,
0.507,
0.507,
0.505,
0.509,
0.506,
0.506,
0.515,
0.499,
0.507,
0.509,
0.506,
0.509,
0.506,
0.507,
0.506,
0.510,
0.490,
0.507,
0.506,
0.511,
0.506,
0.505,
0.512,
0.504,
0.505,
0.507,
0.507,
0.512,
0.508,
0.504,
0.506,
0.506,
0.508,
0.509,
0.509,
0.505,
0.507,
0.505,
0.511,
0.510,
0.505,
0.507,
0.508,
0.507,
0.508,
0.509,
0.505,
0.506,
0.496,
0.506,
0.508,
0.390,
0.383,
0.381,
0.391,
0.510,
0.481,
0.508,
0.560,
0.505,
0.507,
0.509,
0.535,
0.504,
0.506,
0.506,
0.382,
0.508,
0.508,
0.510,
0.537,
0.505,
0.508,
0.508,
0.534,
0.505,
0.507,
0.381,
0.417,
0.511,
0.381,
0.381,
0.427,
0.509,
0.508,
0.508,
0.538,
0.504,
0.508,
0.507,
0.416,
0.511,
0.506,
0.382,
0.426,
0.382,
0.381,
0.453,
0.509,
0.494,
0.507,
0.504,
0.516,
0.506,
0.505,
0.511,
0.508,
0.508,
0.508,
0.514,
0.500,
0.522,
0.506,
0.505,
0.485,
0.506,
0.508,
0.506,
0.478,
0.509,
0.506,
0.507,
0.464,
0.514,
0.509,
0.509,
0.455,
0.509,
0.505,
0.505,
0.446,
0.509,
0.505,
0.508,
0.442,
0.510,
0.509,
0.506,
0.427,
0.517,
0.507,
0.507,
0.508,
0.513,
0.507,
0.509,
0.521,
0.384,
0.381,
0.385,
0.351,
0.380,
0.382,
0.383,
0.383,
0.511,
0.507,
0.506,
0.509,
0.507,
0.508,
0.506,
0.514,
0.506,
0.506,
0.508,
0.517,
0.510,
0.507,
0.508,
0.511,
0.509,
0.505,
0.507,
0.510,
0.504,
0.508,
0.507,
0.414,
0.510,
0.506,
0.505,
0.516,
0.507,
0.469,
0.509,
0.511,
0.507,
0.465,
0.508,
0.511,
0.505,
0.506,
0.508,
0.510,
0.506,
0.507,
0.509,
0.516,
0.505,
0.506,
0.512,
0.510,
0.507,
0.510,
0.506,
0.510,
0.399,
0.512,
0.506,
0.418,
0.384,
0.383,
0.381,
0.484,
0.486,
0.506,
0.505,
0.509,
0.479,
0.513,
0.506,
0.511,
0.507,
0.506,
0.505,
0.510,
0.508,
0.507,
0.508,
0.519,
0.507,
0.506,
0.472,
0.514,
0.504,
0.510,
0.507,
0.512,
0.408,
0.513,
0.490,
0.477,
0.506,
0.507,
0.507,
0.418,
0.508,
0.506,
0.508,
0.477,
0.506,
0.505,
0.520,
0.482,
0.512,
0.504,
0.479,
0.506,
0.507,
0.506,
0.509,
0.515,
0.505,
0.508,
0.497,
0.511,
0.507,
0.506,
0.509,
0.511,
0.479,
0.506,
0.505,
0.510,
0.507,
0.506,
0.508,
0.514,
0.508,
0.508,
0.508,
0.509,
0.504,
0.506,
0.509,
0.511,
0.505,
0.419,
0.518,
0.491,
0.509,
0.509,
0.506,
0.516,
0.507,
0.510,
0.503,
0.487,
0.508,
0.506,
0.505,
0.492,
0.480,
0.505,
0.508,
0.489,
0.508,
0.508,
0.505,
0.491,
0.505,
0.508,
0.529,
0.492,
0.506,
0.482,
0.506,
0.506,
0.507,
0.510,
0.506,
0.509,
0.506,
0.509,
0.505,
0.520,
0.505,
0.506,
0.505,
0.513,
0.511,
0.484,
0.509,
0.515,
0.491,
0.507,
0.507,
0.499,
0.411,
0.512,
0.509,
0.513,
0.510,
0.509,
0.507,
0.507,
0.508,
0.506,
0.474,
0.509,
0.507,
0.507,
0.510,
0.506,
0.507,
0.507,
0.510,
0.515,
0.508,
0.509,
0.509,
0.506,
0.507,
0.506,
0.505,
0.507,
0.472,
0.511,
0.502,
0.512,
0.507,
0.504,
0.506,
0.516,
0.506,
0.504,
0.504,
0.509,
0.508,
0.507,
0.345,
0.490,
0.510,
