0.612,
0.387,
0.578,
0.529,
0.573,
0.379,
0.388,
0.584,
0.579,
0.579,
0.576,
0.572,
0.559,
0.572,
0.580,
0.408,
0.575,
0.553,
0.434,
0.570,
0.569,
0.580,
0.403,
0.382,
0.565,
0.520,
0.579,
0.580,
0.568,
0.553,
0.579,
0.577,
0.577,
0.529,
0.569,
0.571,
0.569,
0.511,
0.585,
0.378,
0.571,
0.570,
0.572,
0.568,
0.499,
0.571,
0.578,
0.570,
0.569,
0.568,
0.579,
0.579,
0.577,
0.581,
0.580,
0.425,
0.581,
0.571,
0.579,
0.580,
0.580,
0.579,
0.430,
0.573,
0.550,
0.575,
0.574,
0.581,
0.580,
0.552,
0.555,
0.583,
0.568,
0.580,
0.531,
0.552,
0.557,
0.557,
0.560,
0.400,
0.411,
0.404,
0.571,
0.582,
0.582,
0.576,
0.480,
0.539,
0.405,
0.409,
0.584,
0.579,
0.483,
0.572,
0.574,
0.579,
0.582,
0.579,
0.583,
0.375,
0.580,
0.571,
0.590,
0.583,
0.531,
0.578,
0.566,
0.574,
0.573,
0.574,
0.579,
0.579,
0.571,
0.572,
0.588,
0.580,
0.582,
0.590,
0.585,
0.554,
0.584,
0.572,
0.582,
0.571,
0.496,
0.414,
0.505,
0.514,
0.571,
0.570,
0.571,
0.408,
0.571,
0.571,
0.582,
0.478,
0.566,
0.577,
0.581,
0.569,
0.579,
0.587,
0.582,
0.579,
0.500,
0.495,
0.572,
0.582,
0.572,
0.577,
0.579,
0.569,
0.547,
0.486,
0.579,
0.418,
0.375,
0.571,
0.580,
0.568,
0.576,
0.572,
0.579,
0.570,
0.516,
0.411,
0.412,
0.507,
0.574,
0.589,
0.578,
0.569,
0.415,
0.379,
0.566,
0.569,
0.583,
0.552,
0.579,
0.579,
0.589,
0.535,
0.582,
0.415,
0.579,
0.578,
0.554,
0.569,
0.579,
0.579,
0.579,
0.571,
0.577,
0.591,
0.572,
0.492,
0.576,
0.578,
0.561,
0.572,
0.514,
0.571,
0.579,
0.579,
0.579,
0.583,
0.578,
0.579,
0.574,
0.419,
0.581,
0.379,
0.576,
0.571,
0.580,
0.515,
0.573,
0.582,
0.582,
0.579,
0.575,
0.584,
0.579,
0.584,
0.580,
0.580,
0.548,
0.580,
0.575,
0.582,
0.401,
0.424,
0.572,
0.572,
0.580,
0.569,
0.571,
0.580,
0.535,
0.570,
0.581,
0.589,
0.579,
0.570,
0.588,
0.578,
0.578,
0.578,
0.578,
0.406,
0.395,
0.501,
0.580,
0.572,
0.584,
0.573,
0.571,
0.409,
0.392,
0.565,
0.575,
0.582,
0.498,
0.477,
0.575,
0.578,
0.584,
0.570,
0.579,
0.420,
0.480,
0.482,
0.583,
0.553,
0.573,
0.573,
0.593,
0.520,
0.571,
0.579,
0.580,
0.529,
0.572,
0.582,
0.417,
0.570,
0.572,
0.581,
0.580,
0.580,
0.500,
0.571,
0.581,
0.554,
0.580,
0.578,
0.574,
0.580,
0.580,
0.579,
0.577,
0.570,
0.579,
0.596,
0.582,
0.423,
0.514,
0.570,
0.576,
0.582,
0.577,
0.571,
0.580,
0.583,
0.571,
0.417,
0.570,
0.570,
0.400,
0.569,
0.566,
0.572,
0.554,
0.546,
0.586,
0.568,
0.561,
0.571,
0.582,
0.402,
0.570,
0.571,
0.524,
0.384,
0.433,
0.373,
0.543,
0.550,
0.559,
0.518,
0.574,
0.571,
0.580,
0.473,
0.537,
0.486,
0.564,
0.555,
0.583,
0.413,
0.578,
0.572,
0.578,
0.581,
0.542,
0.580,
0.574,
0.579,
0.582,
0.583,
0.577,
0.387,
0.574,
0.511,
0.576,
0.582,
0.577,
0.557,
0.406,
0.582,
0.576,
0.573,
0.570,
0.565,
0.479,
0.385,
0.344,
0.354,
0.361,
0.409,
0.389,
0.407,
0.479,
0.550,
0.531,
0.485,
0.372,
0.517,
0.410,
0.406,
0.565,
0.564,
0.565,
0.579,
0.567,
0.563,
0.570,
0.578,
0.555,
0.578,
0.579,
0.569,
0.582,
0.581,
0.376,
0.585,
0.577,
0.582,
0.416,
0.574,
0.574,
0.515,
0.412,
0.579,
0.395,
0.409,
0.571,
0.584,
0.580,
0.438,
0.574,
0.521,
0.569,
0.579,
0.579,
0.426,
0.437,
0.578,
0.575,
0.579,
0.444,
0.571,
0.580,
0.573,
0.588,
0.580,
0.581,
0.578,
0.585,
0.579,
0.581,
0.490,
0.593,
0.581,
0.576,
0.580,
0.583,
0.581,
0.533,
0.527,
0.571,
0.533,
0.571,
0.580,
0.576,
0.580,
0.576,
0.571,
0.577,
0.578,
0.355,
0.570,
0.575,
0.569,
0.571,
0.581,
0.583,
0.579,
0.555,
0.569,
0.402,
0.576,
0.555,
0.419,
0.401,
0.573,
0.565,
0.580,
0.584,
0.516,
0.575,
0.570,
0.570,
0.583,
0.575,
0.569,
0.540,
0.580,
0.582,
0.588,
0.576,
0.574,
0.530,
0.568,
0.571,
0.583,
0.578,
0.579,
0.571,
0.382,
0.569,
0.573,
0.578,
0.579,
0.581,
0.578,
0.492,
0.403,
0.434,
0.577,
0.583,
0.573,
0.576,
0.584,
0.419,
0.364,
0.569,
0.416,
0.580,
0.582,
0.570,
0.580,
0.573,
0.536,
0.584,
0.494,
0.583,
0.409,
0.380,
0.421,
0.425,
0.537,
0.542,
0.400,
0.375,
0.575,
0.571,
0.491,
0.582,
0.575,
0.402,
0.580,
0.570,
0.572,
0.570,
0.583,
0.571,
0.578,
0.474,
0.580,
0.576,
0.568,
0.580,
0.581,
0.579,
0.345,
0.397,
0.377,
0.391,
0.514,
0.569,
0.570,
0.580,
0.588,
0.570,
0.582,
0.414,
0.569,
0.569,
0.569,
0.579,
0.582,
0.570,
0.579,
0.567,
0.580,
0.568,
0.579,
0.571,
0.480,
0.589,
0.571,
0.589,
0.580,
0.579,
0.568,
0.542,
0.579,
0.569,
0.570,
0.567,
0.580,
0.563,
0.536,
0.579,
0.412,
0.402,
0.574,
0.575,
0.561,
0.576,
0.579,
0.568,
0.570,
0.414,
0.573,
0.571,
0.572,
0.571,
0.578,
0.569,
0.484,
0.567,
0.429,
0.417,
0.571,
0.416,
0.378,
0.567,
0.577,
0.578,
0.578,
0.535,
0.569,
0.582,
0.586,
0.479,
0.581,
0.557,
0.571,
0.575,
0.581,
0.524,
0.534,
0.503,
0.506,
0.568,
0.578,
0.585,
0.581,
0.574,
0.570,
0.572,
0.570,
0.571,
0.569,
0.568,
0.569,
0.571,
0.580,
0.579,
0.583,
0.582,
0.579,
0.568,
0.578,
0.574,
0.546,
0.514,
0.557,
0.569,
0.577,
0.541,
0.577,
0.582,
0.570,
0.490,
0.579,
0.570,
0.581,
0.569,
0.580,
0.574,
0.571,
0.571,
0.570,
0.476,
0.562,
0.569,
0.581,
0.550,
0.572,
0.571,
0.580,
0.570,
0.578,
0.545,
0.580,
0.588,
0.578,
0.530,
0.582,
0.571,
0.523,
0.578,
0.552,
0.579,
0.576,
0.569,
0.514,
0.580,
0.400,
0.377,
0.577,
0.586,
0.578,
0.579,
0.560,
0.405,
0.569,
0.375,
0.576,
0.569,
0.570,
0.582,
0.580,
0.579,
0.571,
0.431,
0.579,
0.424,
0.574,
0.571,
0.570,
0.571,
0.570,
0.571,
0.580,
0.479,
0.595,
0.584,
0.573,
0.579,
0.570,
0.570,
0.579,
0.574,
0.569,
0.579,
0.567,
0.581,
0.568,
0.577,
0.570,
0.570,
0.515,
0.568,
0.569,
0.581,
0.569,
0.573,
0.587,
0.586,
0.584,
0.577,
0.521,
0.407,
0.574,
0.582,
0.578,
0.578,
0.576,
0.584,
0.579,
0.580,
0.569,
0.583,
0.574,
0.574,
0.555,
0.568,
0.479,
0.579,
0.575,
0.581,
0.527,
0.569,
0.578,
0.584,
0.579,
0.489,
0.502,
0.517,
0.418,
0.428,
0.404,
0.570,
0.576,
0.571,
0.575,
0.569,
0.575,
0.412,
0.377,
0.503,
0.503,
0.502,
0.602,
0.569,
0.484,
0.420,
0.576,
0.578,
0.575,
0.579,
0.402,
0.376,
0.570,
0.577,
0.574,
0.571,
0.538,
0.569,
0.578,
0.586,
0.560,
0.575,
0.574,
0.581,
0.583,
0.409,
0.560,
0.571,
0.573,
0.580,
0.576,
0.494,
0.570,
0.570,
0.571,
0.475,
0.580,
0.578,
0.570,
0.569,
0.580,
0.411,
0.575,
0.572,
0.578,
0.579,
0.575,
0.576,
0.570,
0.550,
0.574,
0.410,
0.531,
0.572,
0.571,
0.577,
0.574,
0.577,
0.579,
0.545,
0.582,
0.568,
0.528,
0.423,
0.351,
0.564,
0.391,
0.562,
0.521,
0.575,
0.565,
0.573,
0.569,
0.577,
0.578,
0.580,
0.580,
0.508,
0.580,
0.573,
0.566,
0.572,
0.568,
0.575,
0.568,
0.568,
0.568,
0.578,
0.583,
0.536,
0.578,
0.572,
0.580,
0.569,
0.569,
0.571,
0.568,
0.569,
0.580,
0.561,
0.572,
0.426,
0.570,
0.571,
0.416,
0.583,
0.403,
0.571,
0.420,
0.570,
0.401,
0.568,
0.574,
0.566,
0.570,
0.579,
0.404,
0.399,
0.569,
0.509,
0.585,
0.586,
0.573,
0.585,
0.574,
0.397,
0.578,
0.414,
0.539,
0.567,
0.573,
0.499,
0.574,
0.578,
0.411,
0.545,
0.581,
0.544,
0.569,
0.566,
0.476,
0.568,
0.526,
0.568,
0.570,
0.558,
0.570,
0.415,
0.571,
0.421,
0.584,
0.397,
0.572,
0.407,
0.560,
0.567,
0.581,
0.392,
0.577,
0.578,
0.417,
0.580,
0.574,
0.577,
0.577,
0.586,
0.576,
0.586,
0.577,
0.580,
0.571,
0.568,
0.514,
0.585,
0.574,
0.580,
0.571,
0.567,
0.585,
0.574,
0.582,
0.580,
0.500,
0.578,
0.572,
0.370,
0.571,
0.566,
0.399,
0.567,
0.474,
0.579,
0.570,
0.568,
0.569,
0.583,
0.500,
0.428,
0.575,
0.571,
0.577,
0.417,
0.379,
0.417,
0.574,
0.578,
0.501,
0.567,
0.574,
0.583,
0.406,
0.413,
0.568,
0.545,
0.573,
0.579,
0.579,
0.513,
0.580,
0.417,
0.536,
0.581,
0.567,
0.580,
0.568,
0.560,
0.585,
0.526,
0.419,
0.408,
0.557,
0.431,
0.575,
0.595,
0.571,
0.571,
0.565,
0.580,
0.580,
0.577,
0.565,
0.602,
0.585,
0.585,
0.515,
0.568,
0.570,
0.567,
0.573,
0.580,
0.568,
0.579,
0.584,
0.543,
0.541,
0.569,
0.569,
0.583,
0.519,
0.556,
0.484,
0.569,
0.570,
0.567,
0.568,
0.544,
0.543,
0.580,
0.566,
0.570,
0.424,
0.477,
0.388,
0.529,
0.417,
0.529,
0.566,
0.567,
0.404,
0.570,
0.580,
0.577,
0.523,
0.580,
0.567,
0.410,
0.379,
0.583,
0.567,
0.579,
0.580,
0.569,
0.580,
0.581,
0.585,
0.581,
0.566,
0.429,
0.349,
0.559,
0.521,
0.566,
0.567,
0.570,
0.578,
0.568,
0.578,
0.567,
0.476,
0.569,
0.568,
0.581,
0.415,
0.580,
0.569,
0.577,
0.568,
0.568,
0.581,
0.566,
0.564,
0.499,
0.467,
0.581,
0.580,
0.572,
0.566,
0.585,
0.567,
0.566,
0.454,
0.553,
0.573,
0.422,
0.419,
0.567,
0.546,
0.568,
0.583,
0.586,
0.508,
0.584,
0.538,
0.580,
0.411,
0.569,
0.415,
0.557,
0.513,
0.553,
0.574,
0.584,
0.414,
0.383,
0.377,
0.580,
0.573,
0.568,
0.579,
0.581,
0.582,
0.404,
0.391,
0.577,
0.579,
0.566,
0.590,
0.579,
0.416,
0.381,
0.576,
0.578,
0.560,
0.568,
0.579,
0.579,
0.578,
0.522,
0.551,
0.556,
0.564,
0.566,
0.577,
0.563,
0.572,
0.580,
0.579,
0.497,
0.568,
0.581,
0.581,
0.530,
0.409,
0.575,
0.573,
0.580,
0.581,
0.530,
0.560,
0.551,
0.417,
0.587,
0.499,
0.547,
0.565,
0.584,
0.580,
0.568,
0.581,
0.579,
0.583,
0.586,
0.382,
0.565,
0.487,
0.584,
0.573,
0.579,
0.570,
0.558,
0.578,
0.579,
0.572,
0.568,
0.576,
0.580,
0.576,
0.584,
0.585,
0.583,
0.582,
0.579,
0.583,
0.411,
0.573,
0.422,
0.568,
0.573,
0.574,
0.482,
0.399,
0.372,
0.567,
0.583,
0.574,
0.601,
0.401,
0.420,
0.384,
0.382,
0.542,
0.490,
0.398,
0.531,
0.524,
0.402,
0.403,
0.417,
0.571,
0.587,
0.417,
0.570,
0.490,
0.579,
0.572,
0.582,
0.573,
0.566,
0.516,
0.549,
0.576,
0.582,
0.570,
0.580,
0.571,
0.439,
0.568,
0.569,
0.574,
0.558,
0.574,
0.578,
0.574,
0.569,
0.572,
0.578,
0.414,
0.570,
0.575,
0.503,
0.377,
0.555,
0.583,
0.580,
0.573,
0.580,
0.572,
0.565,
0.576,
0.578,
0.574,
0.571,
0.521,
0.579,
0.416,
0.381,
0.574,
0.585,
0.569,
0.566,
0.575,
0.583,
0.571,
0.568,
0.533,
0.535,
0.571,
0.578,
0.573,
0.565,
0.572,
0.567,
0.554,
0.424,
0.567,
0.579,
0.568,
0.528,
0.400,
0.378,
0.545,
0.583,
0.565,
0.567,
0.575,
0.410,
0.571,
0.567,
0.546,
0.588,
0.572,
0.568,
0.571,
0.558,
0.521,
0.579,
0.571,
0.578,
0.571,
0.568,
0.569,
0.567,
0.573,
0.563,
0.491,
0.504,
0.573,
0.586,
0.570,
0.509,
0.571,
0.581,
0.571,
0.580,
0.574,
0.583,
0.569,
0.539,
0.570,
0.481,
0.569,
0.403,
0.569,
0.554,
0.573,
0.569,
0.569,
0.547,
0.572,
0.580,
0.572,
0.559,
0.576,
0.567,
0.569,
0.417,
0.539,
0.571,
0.408,
0.378,
0.563,
0.524,
0.570,
0.573,
0.385,
0.567,
0.571,
0.573,
0.498,
0.566,
0.570,
0.579,
0.548,
0.571,
0.568,
0.581,
0.571,
0.579,
0.570,
0.583,
0.570,
0.565,
0.399,
0.393,
0.480,
0.565,
0.514,
0.500,
0.572,
0.415,
0.382,
0.575,
0.568,
0.546,
0.572,
0.580,
0.575,
0.565,
0.567,
0.566,
0.569,
0.567,
0.569,
0.569,
0.571,
0.584,
0.573,
0.397,
0.575,
0.568,
0.570,
0.463,
0.407,
0.479,
0.410,
0.604,
0.574,
0.559,
0.497,
0.384,
0.570,
0.530,
0.574,
0.579,
0.570,
0.579,
0.570,
0.518,
0.570,
0.583,
0.575,
0.579,
0.538,
0.541,
0.571,
0.569,
0.570,
0.541,
0.572,
0.417,
0.406,
0.578,
0.425,
0.565,
0.551,
0.581,
0.568,
0.567,
0.572,
0.586,
0.575,
0.580,
0.574,
0.560,
0.573,
0.579,
0.576,
0.540,
0.573,
0.568,
0.576,
0.582,
0.423,
0.581,
0.573,
0.580,
0.582,
0.581,
